time, temp
0.0858778625954244, 98.25862721594851
3.9503816793893023, 87.01469938805123
8.101145038167935, 79.57210901520408
12.108778625954201, 73.7825689230963
16.116412213740446, 69.31534288057534
20.124045801526705, 65.26133997855024
24.131679389312964, 62.033783357516874
28.139312977099237, 59.38473913317771
32.14694656488548, 56.73569490883855
36.15458015267174, 54.49987382499526
40.01908396946564, 52.5121443442054
44.16984732824427, 50.77203331020124
48.03435114503816, 49.11488234180808
52.18511450381679, 47.622705192101435
56.19274809160305, 46.213330389249876
60.200381679389295, 45.05188947069584
64.20801526717555, 43.72515929594344
68.07251908396945, 42.563876096145336
72.22328244274807, 41.484922086934546
76.23091603053435, 40.57141505267805
80.09541984732824, 39.90599962147496
84.24618320610686, 38.66175635606585
88.11068702290076, 37.996340924862764
92.40458015267173, 37.247807709292786
96.26908396946563, 36.417103021891364
100.13358778625955, 35.83433221878744
104.28435114503814, 35.251245978171724
108.29198473282442, 34.75096208441107
112.15648854961832, 34.002902025108824
116.16412213740456, 33.50261813134817
120.17175572519083, 33.00233423758753
124.32251908396945, 32.501892625070965
128.18702290076334, 32.00176645006623
132.19465648854964, 31.584127184404764
136.20229007633588, 31.166487918743286
140.20992366412213, 30.748848653081822
144.21755725190843, 30.41385401551952
148.22519083969462, 29.99621474985804
152.23282442748092, 29.826509368494087
156.24045801526722, 29.408870102832623
160.2480916030534, 28.991230837171145
164.25572519083977, 28.738880827708016
168.263358778626, 28.321241562046552
172.2709923664122, 28.151536180682598
176.2786259541985, 27.89918617121947
180.28625954198475, 27.564191533657166
184.29389312977094, 27.39448615229321
188.30152671755724, 27.142136142830097
192.30916030534348, 26.807141505267793
196.31679389312973, 26.554791495804665
200.32442748091603, 26.38508611444071
204.33206106870233, 26.215380733076756
208.33969465648863, 26.128319979811977
212.34732824427488, 25.875969970348876
216.35496183206112, 25.706264588984908
220.36259541984737, 25.61920383572013
